respondent_id,task_id,alternative,meals_per_week,cuisine_variety,dietary_options,live_cooking_class,servings,price_per_week,chosen
344,2,C,2,premium,no,yes,2,110,0
344,3,A,2,premium,no,yes,1,85,0
344,3,B,6,standard,yes,yes,4,45,1
344,3,C,4,standard,no,yes,2,30,0
344,4,A,6,standard,no,no,2,65,0
344,4,B,6,premium,no,no,1,110,0
344,4,C,2,premium,yes,yes,2,30,1
344,5,A,4,premium,no,no,1,30,0
344,5,B,4,standard,yes,no,1,45,0
344,5,C,4,standard,yes,yes,2,30,1
344,6,A,4,premium,no,no,2,30,1
344,6,B,2,standard,no,yes,4,110,0
344,6,C,2,standard,yes,no,1,65,0
344,7,A,6,standard,no,no,2,85,0
344,7,B,2,standard,no,yes,1,30,0
344,7,C,4,premium,yes,no,4,45,1
344,8,A,4,standard,no,no,1,30,1
344,8,B,6,premium,yes,yes,2,85,0
344,8,C,2,standard,no,yes,2,65,0
345,1,A,6,premium,no,no,2,110,0
345,1,B,4,premium,no,yes,2,110,1
345,1,C,4,standard,no,no,1,85,0
345,2,A,6,premium,no,no,1,45,0
345,2,B,4,standard,yes,no,2,65,1
345,2,C,2,standard,no,yes,4,30,0
345,3,A,2,standard,no,yes,4,30,0
345,3,B,4,premium,no,no,1,30,1
345,3,C,6,premium,no,no,1,110,0
345,4,A,4,standard,no,yes,2,45,0
345,4,B,2,premium,yes,yes,4,30,1
345,4,C,6,premium,yes,no,4,85,0
345,5,A,2,premium,yes,yes,1,110,1
345,5,B,2,premium,no,yes,2,110,0
345,5,C,4,premium,no,no,2,85,0
345,6,A,6,standard,no,yes,2,30,0
345,6,B,2,premium,yes,yes,2,85,1
345,6,C,2,premium,yes,no,4,65,0
345,7,A,2,standard,yes,yes,1,85,0
345,7,B,2,standard,yes,no,2,110,0
345,7,C,4,standard,yes,no,2,30,1
345,8,A,6,premium,yes,no,1,110,0
345,8,B,2,premium,no,yes,2,65,1
345,8,C,6,standard,no,yes,2,45,0
346,1,A,2,standard,no,yes,1,30,1
346,1,B,2,standard,no,no,2,65,0
346,1,C,4,premium,no,no,2,30,0
346,2,A,4,standard,yes,yes,4,85,0
346,2,B,4,standard,yes,no,1,65,0
346,2,C,2,premium,yes,no,4,65,1
346,3,A,2,premium,no,no,2,65,0
346,3,B,2,standard,yes,no,4,45,1
346,3,C,2,standard,no,yes,4,45,0
346,4,A,6,standard,yes,no,4,30,1
346,4,B,6,standard,yes,yes,1,65,0
346,4,C,6,standard,no,no,4,45,0
346,5,A,4,premium,yes,yes,1,110,0
346,5,B,6,standard,yes,no,4,110,1
346,5,C,4,standard,yes,no,4,85,0
346,6,A,4,standard,yes,no,1,30,0
346,6,B,6,premium,yes,no,4,30,0
346,6,C,4,standard,yes,yes,4,30,1
346,7,A,4,standard,yes,no,4,110,0
346,7,B,6,premium,no,yes,2,110,0
346,7,C,2,premium,yes,no,2,65,1
346,8,A,6,standard,no,no,2,45,0
346,8,B,4,standard,yes,yes,4,65,1
346,8,C,6,standard,yes,yes,4,85,0
347,1,A,4,standard,yes,yes,1,85,1
347,1,B,4,premium,no,yes,2,110,0
347,1,C,2,standard,no,yes,2,85,0
347,2,A,4,premium,no,no,4,30,0
347,2,B,2,premium,no,yes,2,45,0
347,2,C,4,standard,yes,yes,4,30,1
347,3,A,4,premium,no,yes,4,45,0
347,3,B,2,standard,no,yes,4,85,0
347,3,C,6,premium,yes,yes,4,30,1
347,4,A,6,standard,no,no,1,65,0
347,4,B,4,premium,no,yes,1,30,1
347,4,C,4,standard,yes,no,2,110,0
347,5,A,6,standard,no,yes,2,30,1
347,5,B,4,standard,no,yes,2,65,0
347,5,C,2,premium,yes,yes,2,45,0
347,6,A,2,standard,no,yes,4,85,0
347,6,B,2,premium,yes,no,2,45,1
347,6,C,6,standard,yes,no,4,110,0
347,7,A,6,premium,yes,no,4,65,0
347,7,B,2,premium,yes,no,1,45,0
347,7,C,4,premium,no,yes,4,30,1
347,8,A,4,premium,yes,no,2,85,0
347,8,B,2,premium,no,no,4,85,1
347,8,C,2,standard,yes,yes,4,110,0
348,1,A,6,premium,yes,no,2,110,1
348,1,B,2,standard,yes,yes,2,110,0
348,1,C,4,premium,yes,no,4,110,0
348,2,A,4,standard,yes,no,2,45,0
348,2,B,6,premium,no,yes,1,110,0
348,2,C,4,premium,no,yes,4,65,1
348,3,A,2,premium,no,yes,1,65,0
348,3,B,2,premium,yes,yes,1,30,1
348,3,C,4,standard,yes,yes,2,85,0
348,4,A,2,standard,yes,no,4,45,0
348,4,B,6,premium,no,no,2,85,0
348,4,C,4,premium,yes,yes,2,110,1
348,5,A,4,standard,yes,no,1,30,1
348,5,B,2,standard,no,no,1,45,0
348,5,C,4,premium,no,yes,2,45,0
348,6,A,4,premium,no,no,1,45,0
348,6,B,6,premium,yes,no,4,65,0
348,6,C,2,standard,no,no,1,30,1
348,7,A,6,premium,no,yes,1,45,0
348,7,B,4,premium,yes,yes,2,110,1
348,7,C,2,standard,no,yes,4,65,0
348,8,A,2,premium,yes,yes,1,30,0
348,8,B,2,standard,no,no,1,85,0
348,8,C,6,standard,yes,yes,1,30,1
349,1,A,6,premium,yes,yes,1,65,0
349,1,B,4,standard,yes,yes,4,45,1
349,1,C,4,premium,no,yes,4,85,0
349,2,A,4,premium,no,no,2,45,1
349,2,B,4,premium,yes,no,2,110,0
349,2,C,4,standard,yes,yes,2,85,0
349,3,A,2,premium,yes,no,4,45,0
349,3,B,6,premium,yes,yes,1,30,1
349,3,C,6,premium,no,yes,4,65,0
349,4,A,6,premium,no,no,2,65,0
349,4,B,2,premium,yes,no,1,65,1
349,4,C,2,premium,no,no,2,65,0
349,5,A,6,standard,yes,no,2,30,0
349,5,B,4,premium,yes,yes,4,45,1
349,5,C,4,standard,no,no,4,30,0
349,6,A,4,premium,yes,yes,2,65,1
349,6,B,6,premium,no,no,2,85,0
349,6,C,4,standard,yes,no,1,45,0
349,7,A,2,standard,yes,yes,4,45,0
349,7,B,2,premium,yes,no,2,45,0
349,7,C,2,standard,no,no,4,30,1
349,8,A,2,standard,yes,yes,1,65,1
349,8,B,4,standard,no,no,1,85,0
349,8,C,2,premium,no,no,4,65,0
350,1,A,4,premium,no,no,1,85,0
350,1,B,2,standard,no,yes,2,85,0
350,1,C,2,premium,yes,no,1,45,1
350,2,A,2,premium,no,yes,1,65,0
350,2,B,4,premium,yes,no,2,45,1
350,2,C,4,standard,yes,yes,2,30,0
350,3,A,6,premium,no,yes,1,30,0
350,3,B,4,premium,yes,no,1,85,0
350,3,C,4,standard,no,no,1,65,1
350,4,A,6,premium,no,no,1,30,0
350,4,B,6,premium,yes,yes,2,110,0
350,4,C,4,premium,no,yes,1,45,1
350,5,A,2,premium,yes,no,2,110,1
350,5,B,2,premium,yes,yes,2,85,0
350,5,C,6,standard,yes,yes,2,85,0
350,6,A,4,premium,yes,yes,4,30,1
350,6,B,6,standard,yes,no,1,85,0
350,6,C,4,premium,no,yes,2,110,0
350,7,A,2,standard,no,no,4,45,1
350,7,B,2,standard,yes,yes,4,45,0
350,7,C,2,standard,no,no,4,45,0
350,8,A,4,premium,no,no,2,30,1
350,8,B,4,premium,yes,no,2,45,0
350,8,C,2,premium,yes,yes,4,110,0
351,1,A,6,premium,yes,yes,1,65,1
351,1,B,2,standard,yes,yes,2,65,0
351,1,C,4,premium,no,yes,1,110,0
351,2,A,2,premium,yes,yes,2,85,0
351,2,B,6,premium,yes,no,2,30,0
351,2,C,4,premium,no,no,1,30,1
351,3,A,6,standard,no,no,1,85,0
351,3,B,6,premium,no,no,1,30,1
351,3,C,6,premium,yes,no,2,85,0
351,4,A,4,standard,yes,no,2,30,1
351,4,B,6,standard,no,no,1,65,0
351,4,C,4,premium,yes,no,1,65,0
351,5,A,4,premium,yes,yes,1,65,1
351,5,B,6,premium,no,no,2,30,0
351,5,C,6,standard,yes,no,1,45,0
351,6,A,2,premium,yes,no,4,85,1
351,6,B,4,standard,yes,no,1,85,0
351,6,C,4,standard,no,yes,4,85,0
351,7,A,6,standard,no,yes,1,30,1
351,7,B,2,standard,yes,yes,2,45,0
351,7,C,6,premium,no,yes,2,110,0
351,8,A,6,standard,no,yes,1,85,0
351,8,B,2,premium,yes,yes,4,85,1
351,8,C,4,standard,no,no,2,85,0
352,1,A,6,standard,yes,yes,2,45,1
352,1,B,2,premium,yes,yes,4,110,0
352,1,C,2,standard,no,yes,1,85,0
352,2,A,2,standard,no,no,1,30,0
352,2,B,2,premium,yes,no,2,30,1
352,2,C,4,premium,no,yes,4,110,0
352,3,A,6,premium,no,no,1,110,0
352,3,B,4,standard,no,yes,1,45,1
352,3,C,4,premium,no,no,2,110,0
352,4,A,4,standard,yes,no,1,45,1
352,4,B,4,premium,no,no,1,85,0
352,4,C,4,premium,no,no,1,30,0
352,5,A,4,standard,yes,yes,1,110,0
352,5,B,2,standard,yes,yes,2,110,0
352,5,C,4,premium,yes,no,1,85,1
352,6,A,6,premium,yes,yes,2,45,1
352,6,B,4,premium,no,no,4,110,0
352,6,C,4,standard,no,yes,2,110,0
352,7,A,4,standard,no,no,1,65,0
352,7,B,4,premium,yes,yes,4,65,0
352,7,C,6,premium,yes,no,4,45,1
352,8,A,2,standard,no,no,4,30,0
352,8,B,4,premium,no,no,1,65,0
352,8,C,4,premium,yes,no,1,45,1
353,1,A,6,premium,no,no,2,45,1
353,1,B,2,premium,no,yes,1,110,0
353,1,C,2,standard,no,yes,2,65,0
353,2,A,2,standard,no,no,2,45,1
353,2,B,6,premium,no,no,1,30,0
353,2,C,2,standard,no,yes,2,110,0
353,3,A,2,premium,yes,yes,4,65,1
353,3,B,4,premium,yes,yes,4,110,0
353,3,C,4,premium,no,yes,2,65,0
353,4,A,6,premium,no,no,1,110,0
353,4,B,6,standard,yes,no,4,45,1
353,4,C,6,standard,yes,no,2,30,0
353,5,A,4,premium,no,yes,4,30,1
353,5,B,4,premium,yes,yes,2,65,0
353,5,C,2,standard,yes,yes,4,30,0
353,6,A,6,standard,yes,no,2,85,0
353,6,B,6,standard,no,no,4,45,1
353,6,C,4,standard,no,no,1,30,0
353,7,A,4,premium,no,no,1,30,1
353,7,B,2,premium,yes,yes,1,45,0
353,7,C,4,standard,no,yes,1,45,0
353,8,A,4,standard,yes,no,1,30,0
353,8,B,2,premium,no,yes,4,85,0
353,8,C,4,premium,no,no,4,65,1
354,1,A,6,premium,yes,no,1,30,0
354,1,B,6,standard,no,yes,4,110,0
354,1,C,4,premium,yes,yes,2,30,1
354,2,A,4,standard,yes,no,2,65,0
354,2,B,6,standard,yes,no,2,85,1
354,2,C,2,premium,yes,no,4,65,0
354,3,A,6,premium,no,yes,2,65,0
354,3,B,4,premium,yes,yes,4,85,0
354,3,C,2,premium,yes,yes,2,30,1
354,4,A,2,premium,yes,no,2,65,1
354,4,B,6,premium,no,no,1,30,0
354,4,C,6,premium,no,no,4,85,0
354,5,A,6,premium,yes,yes,4,65,0
354,5,B,2,premium,yes,no,2,65,0
354,5,C,6,premium,no,yes,4,85,1
354,6,A,6,standard,yes,yes,4,30,0
354,6,B,2,premium,no,yes,4,85,0
354,6,C,2,standard,yes,yes,4,45,1
354,7,A,4,standard,yes,no,1,65,0
354,7,B,2,premium,no,yes,2,110,0
354,7,C,2,standard,yes,no,4,65,1
354,8,A,4,standard,no,yes,1,110,0
354,8,B,4,premium,no,yes,1,85,0
354,8,C,2,premium,no,yes,4,30,1
355,1,A,6,premium,yes,no,4,85,0
355,1,B,6,standard,yes,no,4,65,1
355,1,C,6,premium,no,no,2,85,0
355,2,A,2,premium,yes,yes,2,110,0
355,2,B,4,standard,yes,yes,2,110,1
355,2,C,6,standard,no,yes,1,65,0
355,3,A,2,standard,yes,no,4,30,1
355,3,B,4,standard,no,yes,2,30,0
355,3,C,4,standard,yes,no,1,110,0
355,4,A,2,standard,no,yes,1,85,0
355,4,B,2,premium,no,no,1,45,1
355,4,C,2,standard,yes,no,1,110,0
355,5,A,6,standard,yes,no,1,45,0
355,5,B,2,premium,no,yes,2,45,0
355,5,C,2,standard,no,yes,1,30,1
355,6,A,6,premium,yes,no,4,30,0
355,6,B,4,premium,yes,no,1,30,1
355,6,C,2,premium,no,yes,4,30,0
355,7,A,2,standard,no,yes,4,85,0
355,7,B,6,standard,yes,yes,2,30,1
355,7,C,2,premium,no,no,1,30,0
355,8,A,6,premium,no,yes,1,65,0
355,8,B,6,premium,no,no,4,85,0
355,8,C,6,premium,yes,no,2,45,1
356,1,A,2,standard,yes,yes,1,30,1
356,1,B,4,standard,yes,no,2,45,0
356,1,C,4,premium,no,yes,4,65,0
356,2,A,4,premium,yes,no,2,65,0
356,2,B,2,standard,no,no,1,110,0
356,2,C,4,standard,yes,no,4,45,1
356,3,A,2,standard,yes,yes,1,30,0
356,3,B,6,standard,yes,no,2,30,0
356,3,C,6,standard,no,yes,1,30,1
356,4,A,2,standard,no,no,2,30,1
356,4,B,2,standard,yes,no,2,30,0
356,4,C,6,standard,yes,no,4,85,0
356,5,A,6,standard,yes,yes,1,30,1
356,5,B,2,premium,yes,no,2,65,0
356,5,C,6,premium,yes,yes,1,85,0
356,6,A,6,standard,no,no,2,65,0
356,6,B,4,premium,yes,yes,4,65,0
356,6,C,2,premium,yes,yes,4,30,1
356,7,A,4,premium,no,no,4,110,0
356,7,B,2,premium,yes,yes,2,65,1
356,7,C,2,premium,no,no,1,65,0
356,8,A,6,premium,yes,no,2,110,0
356,8,B,4,standard,yes,no,4,65,0
356,8,C,2,standard,no,yes,2,30,1
357,1,A,4,premium,no,no,4,110,0
357,1,B,2,premium,no,yes,4,45,0
357,1,C,6,premium,no,yes,1,65,1
357,2,A,6,premium,no,yes,1,65,0
357,2,B,4,premium,no,no,2,110,0
357,2,C,6,standard,no,yes,1,45,1
357,3,A,4,standard,yes,yes,2,45,0
357,3,B,6,premium,yes,no,1,45,0
357,3,C,2,standard,no,no,4,65,1
357,4,A,2,premium,no,no,1,45,0
357,4,B,2,standard,yes,yes,2,45,1
357,4,C,6,premium,yes,no,1,110,0
357,5,A,6,premium,no,no,1,85,0
357,5,B,2,standard,yes,yes,1,85,1
357,5,C,4,standard,no,yes,4,85,0
357,6,A,2,premium,yes,no,1,85,1
357,6,B,6,standard,no,yes,4,85,0
357,6,C,4,standard,no,yes,2,85,0
357,7,A,2,standard,yes,no,2,45,1
357,7,B,2,standard,yes,no,2,45,0
357,7,C,6,standard,no,yes,4,30,0
357,8,A,4,premium,no,yes,1,65,0
357,8,B,2,premium,yes,no,1,85,0
357,8,C,4,premium,no,yes,4,30,1
358,1,A,6,premium,yes,yes,2,45,1
358,1,B,6,standard,yes,yes,1,65,0
358,1,C,2,standard,yes,yes,1,110,0
358,2,A,6,premium,no,yes,2,85,1
358,2,B,6,standard,no,yes,4,110,0
358,2,C,6,standard,yes,no,1,85,0
358,3,A,4,standard,no,yes,2,30,1
358,3,B,6,standard,yes,no,1,110,0
358,3,C,2,premium,no,no,4,85,0
358,4,A,4,premium,yes,no,2,65,0
358,4,B,4,standard,yes,yes,2,30,1
358,4,C,2,standard,yes,no,1,110,0
358,5,A,2,standard,yes,yes,2,45,1
358,5,B,4,premium,yes,yes,1,110,0
358,5,C,4,premium,yes,no,2,85,0
358,6,A,2,premium,yes,no,1,45,0
358,6,B,4,premium,yes,yes,4,30,1
358,6,C,6,premium,no,no,1,45,0
358,7,A,4,standard,no,yes,2,65,0
358,7,B,6,premium,yes,no,4,45,0
358,7,C,4,premium,yes,yes,1,65,1
358,8,A,6,standard,no,yes,4,110,0
358,8,B,6,standard,no,yes,2,45,0
358,8,C,4,premium,no,yes,2,65,1
359,1,A,6,premium,yes,yes,4,65,1
359,1,B,2,standard,no,no,2,110,0
359,1,C,6,standard,no,yes,2,65,0
359,2,A,4,standard,no,yes,4,30,0
359,2,B,4,standard,yes,yes,4,110,0
359,2,C,4,standard,no,no,1,85,1
359,3,A,4,premium,no,yes,1,110,0
359,3,B,4,premium,no,yes,4,30,1
359,3,C,6,premium,yes,yes,4,30,0
359,4,A,4,premium,no,yes,4,85,0
359,4,B,2,premium,yes,yes,1,45,1
359,4,C,4,standard,yes,yes,2,110,0
359,5,A,2,standard,yes,no,1,65,0
359,5,B,2,premium,yes,yes,4,30,1
359,5,C,6,standard,yes,yes,1,45,0
359,6,A,6,premium,no,no,4,85,0
359,6,B,4,premium,no,no,4,110,0
359,6,C,6,premium,yes,yes,1,30,1
359,7,A,4,premium,yes,yes,4,30,1
359,7,B,2,premium,yes,yes,4,85,0
359,7,C,4,premium,yes,no,2,65,0
359,8,A,6,standard,yes,no,2,30,1
359,8,B,2,standard,no,no,1,30,0
359,8,C,4,standard,yes,yes,1,85,0
360,1,A,2,premium,yes,no,4,30,0
360,1,B,6,premium,no,yes,4,65,0
360,1,C,2,premium,yes,no,4,30,1
360,2,A,6,premium,yes,yes,4,110,0
360,2,B,2,standard,no,no,1,85,0
360,2,C,4,premium,yes,yes,1,45,1
360,3,A,2,standard,yes,no,4,45,0
360,3,B,2,standard,no,yes,2,30,0
360,3,C,4,premium,yes,yes,4,30,1
360,4,A,2,premium,yes,yes,4,30,1
360,4,B,6,standard,yes,yes,4,65,0
360,4,C,6,standard,no,no,1,30,0
360,5,A,6,standard,yes,yes,1,45,1
360,5,B,2,standard,no,yes,1,85,0
360,5,C,6,premium,no,no,2,45,0
360,6,A,6,premium,no,no,1,110,0
360,6,B,6,premium,yes,yes,1,65,0
360,6,C,2,premium,no,no,2,30,1
360,7,A,2,premium,no,yes,1,85,0
360,7,B,4,standard,yes,no,4,65,1
360,7,C,2,premium,no,no,2,45,0
360,8,A,4,premium,no,yes,4,110,1
360,8,B,4,premium,no,yes,2,30,0
360,8,C,6,standard,yes,no,1,110,0
361,1,A,4,premium,no,yes,2,85,0
361,1,B,4,standard,yes,no,2,85,0
361,1,C,6,premium,no,no,4,45,1
361,2,A,6,standard,yes,no,1,65,0
361,2,B,2,premium,no,no,1,45,1
361,2,C,2,standard,no,yes,2,45,0
361,3,A,2,standard,no,yes,2,85,0
361,3,B,6,standard,no,no,1,30,1
361,3,C,4,premium,no,yes,1,65,0
361,4,A,2,premium,yes,no,1,30,0
361,4,B,2,standard,no,no,4,110,0
361,4,C,6,standard,yes,no,4,30,1
361,5,A,4,standard,no,no,1,85,0
361,5,B,2,premium,yes,yes,2,30,0
361,5,C,4,standard,yes,yes,1,30,1
361,6,A,4,premium,yes,yes,1,45,1
361,6,B,2,standard,yes,no,2,65,0
361,6,C,2,premium,yes,yes,2,45,0
361,7,A,4,premium,yes,yes,4,45,0
361,7,B,2,premium,yes,no,4,30,1
361,7,C,4,premium,no,yes,1,65,0
361,8,A,4,premium,no,yes,4,65,0
361,8,B,2,standard,yes,yes,2,45,0
361,8,C,6,premium,no,no,4,30,1
362,1,A,2,standard,no,yes,2,30,1
362,1,B,6,premium,no,no,4,85,0
362,1,C,4,standard,yes,yes,1,65,0
362,2,A,6,standard,yes,yes,2,65,0
362,2,B,2,premium,no,no,4,85,1
362,2,C,2,standard,yes,yes,2,110,0
362,3,A,4,standard,no,no,2,30,0
362,3,B,4,standard,no,yes,1,30,1
362,3,C,2,standard,yes,no,4,45,0
362,4,A,6,standard,yes,no,1,65,0
362,4,B,6,premium,no,yes,2,85,1
362,4,C,4,premium,no,no,2,110,0
362,5,A,4,premium,no,no,1,30,0
362,5,B,6,standard,yes,yes,2,110,1
362,5,C,2,premium,no,yes,2,65,0
362,6,A,2,premium,no,yes,1,85,1
362,6,B,2,standard,no,no,1,85,0
362,6,C,6,standard,yes,no,1,110,0
362,7,A,2,standard,yes,no,1,30,1
362,7,B,6,premium,yes,no,4,65,0
362,7,C,4,premium,yes,no,4,85,0
362,8,A,4,premium,no,no,1,65,1
362,8,B,4,premium,no,yes,4,65,0
362,8,C,4,standard,no,no,2,85,0
363,1,A,4,standard,no,no,2,110,0
363,1,B,4,standard,yes,no,2,45,1
363,1,C,2,standard,yes,no,1,85,0
363,2,A,2,standard,yes,yes,4,65,1
363,2,B,2,premium,yes,yes,4,85,0
363,2,C,6,premium,yes,yes,2,65,0
363,3,A,4,premium,no,yes,2,45,1
363,3,B,2,standard,no,yes,4,110,0
363,3,C,4,premium,no,yes,4,65,0
363,4,A,6,standard,no,yes,4,45,0
363,4,B,2,premium,yes,yes,4,85,1
363,4,C,2,standard,yes,no,1,65,0
363,5,A,2,premium,no,no,4,85,0
363,5,B,2,premium,yes,yes,2,110,1
363,5,C,2,premium,yes,yes,2,65,0
363,6,A,6,standard,yes,no,2,110,0
363,6,B,4,standard,yes,no,1,85,0
363,6,C,4,standard,yes,yes,1,30,1
363,7,A,2,standard,no,yes,1,45,1
363,7,B,4,premium,no,no,4,30,0
363,7,C,2,standard,no,no,4,30,0
363,8,A,4,premium,yes,no,2,30,1
363,8,B,4,premium,yes,no,1,110,0
363,8,C,2,premium,yes,no,1,85,0
364,1,A,2,standard,yes,yes,1,30,0
364,1,B,4,standard,no,yes,4,45,0
364,1,C,6,premium,yes,yes,1,30,1
364,2,A,4,standard,no,yes,1,30,1
364,2,B,4,standard,no,no,1,30,0
364,2,C,6,premium,no,yes,4,45,0
364,3,A,2,premium,no,no,4,65,0
364,3,B,4,standard,yes,no,1,85,0
364,3,C,4,standard,yes,yes,1,85,1
364,4,A,2,premium,no,yes,2,30,0
364,4,B,6,premium,no,yes,2,85,1
364,4,C,2,standard,yes,yes,1,45,0
364,5,A,4,premium,no,no,2,45,0
364,5,B,6,standard,no,no,1,65,0
364,5,C,6,standard,no,no,2,30,1
364,6,A,4,standard,yes,no,4,45,0
364,6,B,2,standard,no,no,1,85,0
364,6,C,2,standard,no,no,1,30,1
364,7,A,2,standard,yes,yes,2,65,0
364,7,B,4,standard,yes,yes,4,30,1
364,7,C,4,premium,yes,yes,2,45,0
364,8,A,6,standard,no,yes,1,45,1
364,8,B,6,premium,yes,yes,4,45,0
364,8,C,6,standard,yes,yes,2,65,0
365,1,A,4,premium,no,yes,1,85,1
365,1,B,2,standard,no,no,1,85,0
365,1,C,2,premium,no,yes,2,65,0
365,2,A,4,standard,yes,no,1,30,1
365,2,B,4,standard,yes,no,2,110,0
365,2,C,4,premium,yes,no,2,85,0
365,3,A,2,standard,yes,no,4,110,0
365,3,B,2,premium,no,no,2,65,0
365,3,C,4,premium,no,yes,4,65,1
365,4,A,2,standard,no,yes,1,110,0
365,4,B,2,standard,no,yes,2,85,0
365,4,C,6,premium,no,no,2,65,1
365,5,A,6,standard,no,no,2,65,0
365,5,B,4,premium,no,yes,4,65,1
365,5,C,6,standard,no,no,4,30,0
365,6,A,6,standard,yes,yes,4,110,0
365,6,B,6,standard,no,yes,1,30,0
365,6,C,2,standard,yes,no,4,30,1
365,7,A,4,premium,yes,yes,1,85,0
365,7,B,2,premium,no,yes,4,45,1
365,7,C,6,premium,no,no,1,30,0
365,8,A,6,standard,no,no,4,30,0
365,8,B,6,premium,no,yes,4,85,1
365,8,C,4,premium,no,no,1,45,0
366,1,A,2,standard,yes,yes,4,110,0
366,1,B,6,standard,no,no,2,110,0
366,1,C,4,standard,yes,yes,2,110,1
366,2,A,6,standard,no,no,1,30,0
366,2,B,6,standard,no,yes,4,45,1
366,2,C,4,standard,no,no,4,85,0
366,3,A,2,premium,no,yes,2,85,0
366,3,B,6,standard,yes,no,4,65,0
366,3,C,6,premium,yes,yes,4,85,1
366,4,A,4,standard,yes,no,4,30,0
366,4,B,4,standard,yes,yes,4,45,1
366,4,C,4,premium,no,no,4,30,0
366,5,A,2,premium,yes,yes,2,30,1
366,5,B,2,premium,no,no,2,85,0
366,5,C,4,premium,no,no,4,65,0
366,6,A,6,premium,no,no,4,65,0
366,6,B,4,premium,no,no,2,45,1
366,6,C,2,premium,no,yes,2,85,0
366,7,A,4,standard,no,yes,1,30,0
366,7,B,4,premium,no,no,2,30,0
366,7,C,6,premium,no,no,2,65,1
366,8,A,6,standard,no,yes,2,65,0
366,8,B,2,standard,yes,no,1,110,0
366,8,C,4,standard,yes,yes,4,30,1
367,1,A,4,premium,yes,no,2,110,0
367,1,B,4,premium,yes,no,1,65,1
367,1,C,4,premium,no,no,1,45,0
367,2,A,2,standard,yes,yes,1,65,1
367,2,B,6,standard,yes,yes,1,65,0
367,2,C,4,standard,yes,yes,1,65,0
367,3,A,6,standard,yes,yes,2,85,0
367,3,B,2,standard,no,yes,2,65,0
367,3,C,4,premium,yes,yes,2,30,1
367,4,A,4,premium,no,yes,1,110,0
367,4,B,4,premium,yes,no,4,85,0
367,4,C,2,standard,yes,no,2,45,1
367,5,A,6,premium,no,yes,1,85,1
367,5,B,2,standard,no,no,2,45,0
367,5,C,4,premium,no,yes,2,45,0
367,6,A,2,standard,yes,yes,1,110,0
367,6,B,4,premium,no,no,2,85,0
367,6,C,6,premium,no,yes,4,30,1
367,7,A,4,premium,yes,no,2,85,0
367,7,B,4,premium,yes,yes,2,30,1
367,7,C,6,standard,no,no,4,110,0
367,8,A,2,premium,no,yes,4,110,0
367,8,B,6,standard,yes,no,1,85,1
367,8,C,2,standard,no,no,4,110,0
368,1,A,4,standard,no,no,4,45,0
368,1,B,6,standard,yes,no,4,110,0
368,1,C,4,premium,yes,yes,2,110,1
368,2,A,2,premium,yes,no,2,30,1
368,2,B,6,premium,yes,no,1,85,0
368,2,C,2,standard,yes,yes,2,85,0
368,3,A,6,premium,yes,no,1,45,0
368,3,B,6,standard,yes,no,4,110,1
368,3,C,4,standard,no,no,4,85,0
368,4,A,2,premium,no,no,4,30,0
368,4,B,4,premium,yes,no,1,30,1
368,4,C,2,premium,yes,no,1,30,0
368,5,A,2,standard,yes,no,4,85,0
368,5,B,6,premium,yes,yes,1,30,1
368,5,C,2,standard,yes,yes,2,30,0
368,6,A,4,premium,yes,no,1,110,0
368,6,B,6,standard,yes,yes,4,45,1
368,6,C,2,premium,no,yes,2,85,0
368,7,A,4,standard,no,yes,4,30,0
368,7,B,2,standard,no,no,4,85,0
368,7,C,4,standard,no,yes,4,45,1
368,8,A,2,premium,yes,no,2,110,0
368,8,B,6,standard,yes,no,4,110,0
368,8,C,2,premium,no,no,4,30,1
369,1,A,6,standard,no,yes,2,30,1
369,1,B,2,premium,yes,no,1,110,0
369,1,C,2,premium,no,yes,4,85,0
369,2,A,2,premium,no,no,4,85,0
369,2,B,2,premium,yes,no,2,85,0
369,2,C,2,premium,no,yes,2,30,1
369,3,A,2,premium,yes,yes,2,65,1
369,3,B,4,standard,yes,no,1,110,0
369,3,C,2,standard,yes,no,4,65,0
369,4,A,4,premium,no,no,2,65,0
369,4,B,6,premium,yes,no,2,110,1
369,4,C,6,standard,no,no,2,85,0
369,5,A,4,premium,yes,no,2,30,1
369,5,B,4,standard,no,no,1,30,0
369,5,C,6,premium,yes,yes,1,110,0
369,6,A,4,standard,no,yes,4,30,0
369,6,B,4,standard,yes,yes,2,85,1
369,6,C,4,premium,yes,no,1,110,0
369,7,A,2,premium,no,no,4,85,0
369,7,B,2,standard,yes,yes,2,30,0
369,7,C,4,premium,yes,yes,4,65,1
369,8,A,4,premium,no,yes,2,30,0
369,8,B,2,standard,no,no,1,45,0
369,8,C,6,premium,yes,yes,4,85,1
370,1,A,4,standard,yes,yes,1,65,1
370,1,B,6,standard,yes,no,1,110,0
370,1,C,6,standard,yes,no,4,45,0
370,2,A,2,premium,no,no,1,110,0
370,2,B,4,premium,no,yes,4,30,1
370,2,C,6,premium,yes,yes,4,65,0
370,3,A,2,standard,yes,yes,4,85,1
370,3,B,6,premium,yes,no,1,110,0
370,3,C,2,standard,no,yes,4,65,0
370,4,A,4,premium,no,no,2,30,1
370,4,B,2,premium,no,no,4,45,0
370,4,C,2,premium,no,no,2,30,0
370,5,A,4,standard,yes,no,1,45,0
370,5,B,6,standard,no,no,1,45,1
