respondent_id,segment_true,task_id,alternative,price_usd,storage_gb,support,ads,family_seats,offline_download,chosen
508,PowerUser,7,B,12,200,Standard,NoAds,6,Yes,0
508,PowerUser,7,C,8,1000,Priority,Ads,4,No,1
508,PowerUser,8,A,15,50,Priority,Ads,4,No,0
508,PowerUser,8,B,15,200,Priority,Ads,6,Yes,1
508,PowerUser,8,C,12,200,Standard,Ads,6,No,0
508,PowerUser,9,A,8,50,Standard,NoAds,6,Yes,0
508,PowerUser,9,B,15,50,Standard,Ads,1,No,0
508,PowerUser,9,C,8,200,Priority,NoAds,4,Yes,1
508,PowerUser,10,A,12,50,Priority,Ads,6,No,0
508,PowerUser,10,B,15,50,Standard,NoAds,6,Yes,0
508,PowerUser,10,C,8,1000,Standard,NoAds,6,Yes,1
509,ValueSeeker,1,A,15,200,Priority,Ads,6,No,0
509,ValueSeeker,1,B,15,200,Standard,Ads,4,Yes,0
509,ValueSeeker,1,C,8,50,Priority,Ads,6,Yes,1
509,ValueSeeker,2,A,8,200,Standard,NoAds,6,No,1
509,ValueSeeker,2,B,15,200,Priority,NoAds,1,No,0
509,ValueSeeker,2,C,12,1000,Standard,NoAds,4,No,0
509,ValueSeeker,3,A,12,50,Priority,NoAds,1,Yes,0
509,ValueSeeker,3,B,15,200,Priority,Ads,6,No,1
509,ValueSeeker,3,C,12,200,Standard,Ads,1,No,0
509,ValueSeeker,4,A,8,50,Standard,NoAds,4,Yes,0
509,ValueSeeker,4,B,5,200,Standard,Ads,6,Yes,1
509,ValueSeeker,4,C,15,1000,Standard,Ads,4,No,0
509,ValueSeeker,5,A,15,1000,Priority,Ads,6,No,0
509,ValueSeeker,5,B,5,1000,Standard,Ads,6,Yes,1
509,ValueSeeker,5,C,8,200,Priority,NoAds,1,Yes,0
509,ValueSeeker,6,A,5,50,Priority,Ads,6,Yes,1
509,ValueSeeker,6,B,12,50,Standard,Ads,6,No,0
509,ValueSeeker,6,C,15,1000,Standard,NoAds,1,No,0
509,ValueSeeker,7,A,12,1000,Priority,NoAds,4,No,0
509,ValueSeeker,7,B,5,200,Standard,NoAds,6,Yes,1
509,ValueSeeker,7,C,8,200,Priority,NoAds,6,Yes,0
509,ValueSeeker,8,A,5,1000,Priority,Ads,1,Yes,1
509,ValueSeeker,8,B,12,200,Standard,NoAds,1,No,0
509,ValueSeeker,8,C,12,200,Priority,Ads,4,No,0
509,ValueSeeker,9,A,12,1000,Standard,NoAds,4,Yes,0
509,ValueSeeker,9,B,15,1000,Priority,Ads,4,Yes,0
509,ValueSeeker,9,C,5,200,Standard,NoAds,1,Yes,1
509,ValueSeeker,10,A,15,1000,Priority,NoAds,6,Yes,1
509,ValueSeeker,10,B,8,50,Standard,Ads,1,Yes,0
509,ValueSeeker,10,C,12,50,Priority,NoAds,6,No,0
510,ValueSeeker,1,A,8,1000,Priority,NoAds,1,No,0
510,ValueSeeker,1,B,5,1000,Priority,NoAds,4,Yes,1
510,ValueSeeker,1,C,15,200,Standard,NoAds,1,No,0
510,ValueSeeker,2,A,5,200,Standard,Ads,6,Yes,1
510,ValueSeeker,2,B,8,50,Standard,Ads,4,No,0
510,ValueSeeker,2,C,12,200,Priority,Ads,4,No,0
510,ValueSeeker,3,A,8,50,Standard,NoAds,4,No,1
510,ValueSeeker,3,B,15,200,Priority,Ads,4,Yes,0
510,ValueSeeker,3,C,15,200,Priority,NoAds,4,No,0
510,ValueSeeker,4,A,5,200,Standard,NoAds,1,Yes,0
510,ValueSeeker,4,B,5,1000,Standard,NoAds,1,No,1
510,ValueSeeker,4,C,15,200,Standard,NoAds,4,No,0
510,ValueSeeker,5,A,15,200,Standard,Ads,1,Yes,0
510,ValueSeeker,5,B,12,200,Priority,Ads,1,Yes,1
510,ValueSeeker,5,C,12,50,Standard,NoAds,4,No,0
510,ValueSeeker,6,A,8,50,Priority,Ads,6,No,0
510,ValueSeeker,6,B,5,200,Standard,NoAds,4,Yes,0
510,ValueSeeker,6,C,5,1000,Priority,NoAds,1,No,1
510,ValueSeeker,7,A,5,200,Standard,Ads,4,Yes,1
510,ValueSeeker,7,B,15,50,Standard,NoAds,4,No,0
510,ValueSeeker,7,C,12,200,Priority,NoAds,6,No,0
510,ValueSeeker,8,A,12,200,Priority,NoAds,4,No,0
510,ValueSeeker,8,B,12,200,Priority,NoAds,4,Yes,1
510,ValueSeeker,8,C,8,50,Standard,NoAds,6,Yes,0
510,ValueSeeker,9,A,12,50,Standard,NoAds,6,No,0
510,ValueSeeker,9,B,5,50,Priority,Ads,1,Yes,1
510,ValueSeeker,9,C,12,200,Priority,NoAds,1,No,0
510,ValueSeeker,10,A,5,200,Standard,NoAds,4,Yes,0
510,ValueSeeker,10,B,5,1000,Priority,Ads,6,No,1
510,ValueSeeker,10,C,12,1000,Standard,NoAds,4,Yes,0
511,PowerUser,1,A,5,1000,Priority,Ads,1,Yes,1
511,PowerUser,1,B,5,50,Priority,NoAds,4,Yes,0
511,PowerUser,1,C,15,50,Priority,NoAds,4,Yes,0
511,PowerUser,2,A,8,1000,Standard,Ads,1,No,1
511,PowerUser,2,B,15,50,Standard,Ads,1,No,0
511,PowerUser,2,C,12,200,Standard,NoAds,1,No,0
511,PowerUser,3,A,15,1000,Standard,NoAds,4,Yes,1
511,PowerUser,3,B,8,200,Standard,Ads,6,No,0
511,PowerUser,3,C,12,200,Priority,Ads,6,Yes,0
511,PowerUser,4,A,8,200,Standard,Ads,4,Yes,1
511,PowerUser,4,B,8,50,Standard,NoAds,1,No,0
511,PowerUser,4,C,8,50,Priority,Ads,4,Yes,0
511,PowerUser,5,A,15,1000,Priority,Ads,6,No,0
511,PowerUser,5,B,12,200,Standard,Ads,6,Yes,0
511,PowerUser,5,C,8,200,Priority,NoAds,6,Yes,1
511,PowerUser,6,A,12,200,Standard,NoAds,4,No,0
511,PowerUser,6,B,5,50,Priority,Ads,6,Yes,0
511,PowerUser,6,C,12,1000,Standard,NoAds,6,Yes,1
511,PowerUser,7,A,8,1000,Priority,Ads,6,Yes,1
511,PowerUser,7,B,5,50,Standard,Ads,6,Yes,0
511,PowerUser,7,C,8,200,Priority,NoAds,1,Yes,0
511,PowerUser,8,A,12,1000,Standard,NoAds,4,No,0
511,PowerUser,8,B,12,1000,Standard,NoAds,4,No,1
511,PowerUser,8,C,15,1000,Standard,NoAds,6,Yes,0
511,PowerUser,9,A,8,200,Standard,Ads,4,No,0
511,PowerUser,9,B,5,1000,Standard,Ads,6,Yes,1
511,PowerUser,9,C,12,50,Standard,Ads,6,No,0
511,PowerUser,10,A,12,50,Standard,NoAds,4,No,0
511,PowerUser,10,B,5,50,Standard,NoAds,4,No,1
511,PowerUser,10,C,15,200,Standard,Ads,6,No,0
512,PowerUser,1,A,8,50,Priority,NoAds,4,No,0
512,PowerUser,1,B,15,200,Priority,NoAds,1,Yes,0
512,PowerUser,1,C,5,50,Priority,Ads,1,Yes,1
512,PowerUser,2,A,15,50,Priority,NoAds,4,No,0
512,PowerUser,2,B,12,50,Priority,Ads,4,Yes,0
512,PowerUser,2,C,5,200,Standard,Ads,4,Yes,1
512,PowerUser,3,A,5,50,Standard,NoAds,4,No,0
512,PowerUser,3,B,15,1000,Standard,NoAds,6,Yes,0
512,PowerUser,3,C,5,50,Standard,NoAds,6,Yes,1
512,PowerUser,4,A,12,200,Standard,NoAds,1,No,0
512,PowerUser,4,B,15,200,Standard,Ads,1,Yes,0
512,PowerUser,4,C,5,50,Standard,NoAds,4,No,1
512,PowerUser,5,A,8,50,Priority,Ads,6,No,0
512,PowerUser,5,B,5,200,Standard,NoAds,4,No,0
512,PowerUser,5,C,5,1000,Standard,Ads,1,Yes,1
512,PowerUser,6,A,8,1000,Standard,NoAds,4,Yes,1
512,PowerUser,6,B,8,200,Priority,Ads,4,No,0
512,PowerUser,6,C,8,200,Priority,NoAds,6,Yes,0
512,PowerUser,7,A,12,200,Standard,NoAds,1,No,0
512,PowerUser,7,B,15,50,Standard,NoAds,1,Yes,0
512,PowerUser,7,C,8,1000,Standard,Ads,1,No,1
512,PowerUser,8,A,15,1000,Standard,Ads,4,Yes,0
512,PowerUser,8,B,15,1000,Priority,NoAds,6,No,1
512,PowerUser,8,C,5,200,Standard,Ads,6,Yes,0
512,PowerUser,9,A,15,1000,Standard,NoAds,6,No,0
512,PowerUser,9,B,5,50,Standard,Ads,1,Yes,0
512,PowerUser,9,C,8,200,Priority,Ads,4,Yes,1
512,PowerUser,10,A,12,1000,Standard,NoAds,6,No,1
512,PowerUser,10,B,12,200,Priority,Ads,1,Yes,0
512,PowerUser,10,C,8,200,Standard,NoAds,4,No,0
513,ValueSeeker,1,A,12,1000,Priority,Ads,6,No,1
513,ValueSeeker,1,B,12,50,Standard,Ads,6,No,0
513,ValueSeeker,1,C,15,1000,Standard,Ads,4,Yes,0
513,ValueSeeker,2,A,8,1000,Priority,Ads,6,Yes,0
513,ValueSeeker,2,B,8,1000,Priority,NoAds,4,Yes,1
513,ValueSeeker,2,C,15,1000,Priority,NoAds,1,Yes,0
513,ValueSeeker,3,A,8,200,Priority,Ads,1,No,0
513,ValueSeeker,3,B,12,200,Priority,NoAds,6,Yes,1
513,ValueSeeker,3,C,15,1000,Standard,Ads,1,No,0
513,ValueSeeker,4,A,15,50,Standard,NoAds,1,Yes,0
513,ValueSeeker,4,B,15,200,Standard,Ads,6,No,0
513,ValueSeeker,4,C,5,1000,Priority,Ads,4,Yes,1
513,ValueSeeker,5,A,12,200,Priority,NoAds,1,No,0
513,ValueSeeker,5,B,8,200,Standard,Ads,4,Yes,1
513,ValueSeeker,5,C,12,200,Standard,NoAds,4,Yes,0
513,ValueSeeker,6,A,15,1000,Standard,NoAds,6,No,0
513,ValueSeeker,6,B,15,50,Standard,NoAds,1,Yes,0
513,ValueSeeker,6,C,8,1000,Standard,Ads,4,Yes,1
513,ValueSeeker,7,A,8,50,Priority,NoAds,4,No,0
513,ValueSeeker,7,B,15,200,Priority,Ads,4,Yes,0
513,ValueSeeker,7,C,8,1000,Standard,NoAds,4,No,1
513,ValueSeeker,8,A,8,50,Priority,Ads,6,No,0
513,ValueSeeker,8,B,15,200,Priority,Ads,1,No,0
513,ValueSeeker,8,C,15,1000,Priority,NoAds,1,Yes,1
513,ValueSeeker,9,A,15,1000,Priority,Ads,6,Yes,0
513,ValueSeeker,9,B,15,50,Priority,NoAds,1,Yes,0
513,ValueSeeker,9,C,8,1000,Standard,Ads,4,Yes,1
513,ValueSeeker,10,A,5,1000,Priority,NoAds,6,No,1
513,ValueSeeker,10,B,8,50,Priority,Ads,4,No,0
513,ValueSeeker,10,C,5,1000,Priority,Ads,6,Yes,0
514,PowerUser,1,A,15,1000,Priority,NoAds,6,No,0
514,PowerUser,1,B,5,1000,Standard,Ads,1,Yes,1
514,PowerUser,1,C,5,200,Priority,Ads,6,Yes,0
514,PowerUser,2,A,5,1000,Standard,Ads,1,No,0
514,PowerUser,2,B,8,1000,Priority,NoAds,1,No,1
514,PowerUser,2,C,12,50,Standard,NoAds,1,No,0
514,PowerUser,3,A,12,50,Standard,NoAds,6,No,0
514,PowerUser,3,B,5,50,Priority,Ads,4,Yes,0
514,PowerUser,3,C,5,50,Priority,NoAds,1,Yes,1
514,PowerUser,4,A,8,50,Standard,NoAds,4,No,0
514,PowerUser,4,B,5,200,Priority,NoAds,1,No,1
514,PowerUser,4,C,12,50,Standard,Ads,1,Yes,0
514,PowerUser,5,A,5,200,Priority,NoAds,6,Yes,1
514,PowerUser,5,B,5,200,Standard,Ads,4,Yes,0
514,PowerUser,5,C,8,200,Standard,Ads,4,No,0
514,PowerUser,6,A,8,50,Standard,NoAds,6,Yes,0
514,PowerUser,6,B,5,200,Standard,NoAds,6,No,1
514,PowerUser,6,C,15,50,Standard,NoAds,6,Yes,0
514,PowerUser,7,A,15,1000,Priority,NoAds,1,No,0
514,PowerUser,7,B,8,1000,Priority,NoAds,4,No,1
514,PowerUser,7,C,8,1000,Standard,NoAds,1,No,0
514,PowerUser,8,A,12,1000,Standard,Ads,4,No,1
514,PowerUser,8,B,15,200,Priority,NoAds,4,No,0
514,PowerUser,8,C,15,50,Priority,Ads,1,No,0
514,PowerUser,9,A,15,200,Priority,Ads,6,Yes,0
514,PowerUser,9,B,12,50,Priority,Ads,4,Yes,0
514,PowerUser,9,C,8,200,Priority,NoAds,1,Yes,1
514,PowerUser,10,A,15,200,Priority,Ads,6,No,0
514,PowerUser,10,B,12,1000,Standard,Ads,4,No,1
514,PowerUser,10,C,12,50,Standard,Ads,6,Yes,0
515,Family,1,A,15,1000,Priority,Ads,6,Yes,0
515,Family,1,B,12,200,Standard,NoAds,6,No,1
515,Family,1,C,15,200,Priority,Ads,4,Yes,0
515,Family,2,A,12,1000,Priority,Ads,6,Yes,0
515,Family,2,B,15,1000,Priority,NoAds,1,No,0
515,Family,2,C,8,1000,Priority,NoAds,1,No,1
515,Family,3,A,8,1000,Standard,Ads,4,No,0
515,Family,3,B,8,1000,Priority,NoAds,6,Yes,1
515,Family,3,C,8,1000,Priority,Ads,1,Yes,0
515,Family,4,A,8,1000,Standard,Ads,4,No,1
515,Family,4,B,12,200,Priority,Ads,1,No,0
515,Family,4,C,15,1000,Standard,Ads,4,Yes,0
515,Family,5,A,15,200,Priority,Ads,4,No,0
515,Family,5,B,8,200,Standard,Ads,6,No,1
515,Family,5,C,8,200,Standard,Ads,4,No,0
515,Family,6,A,12,1000,Standard,Ads,6,No,0
515,Family,6,B,5,1000,Standard,Ads,4,No,1
515,Family,6,C,15,200,Standard,Ads,1,Yes,0
515,Family,7,A,15,200,Priority,NoAds,6,No,0
515,Family,7,B,5,1000,Priority,Ads,1,Yes,1
515,Family,7,C,15,200,Priority,Ads,1,No,0
515,Family,8,A,5,200,Priority,Ads,1,Yes,1
515,Family,8,B,5,50,Priority,Ads,1,Yes,0
515,Family,8,C,15,200,Standard,NoAds,1,No,0
515,Family,9,A,5,50,Standard,Ads,1,Yes,0
515,Family,9,B,12,50,Standard,NoAds,6,No,1
515,Family,9,C,15,200,Standard,NoAds,4,No,0
515,Family,10,A,8,50,Standard,NoAds,6,Yes,0
515,Family,10,B,8,1000,Priority,Ads,1,No,0
515,Family,10,C,8,50,Priority,NoAds,6,Yes,1
516,ValueSeeker,1,A,8,50,Priority,Ads,1,No,0
516,ValueSeeker,1,B,15,1000,Standard,Ads,1,Yes,0
516,ValueSeeker,1,C,5,1000,Standard,Ads,6,Yes,1
516,ValueSeeker,2,A,12,50,Priority,Ads,1,No,0
516,ValueSeeker,2,B,5,200,Priority,Ads,1,Yes,1
516,ValueSeeker,2,C,15,50,Standard,Ads,6,Yes,0
516,ValueSeeker,3,A,12,50,Standard,NoAds,6,No,1
516,ValueSeeker,3,B,15,50,Priority,NoAds,4,No,0
516,ValueSeeker,3,C,15,50,Priority,Ads,1,No,0
516,ValueSeeker,4,A,8,1000,Priority,NoAds,6,No,1
516,ValueSeeker,4,B,5,1000,Standard,Ads,6,Yes,0
516,ValueSeeker,4,C,12,50,Standard,NoAds,1,Yes,0
516,ValueSeeker,5,A,5,200,Standard,Ads,1,No,1
516,ValueSeeker,5,B,8,50,Standard,Ads,1,Yes,0
516,ValueSeeker,5,C,8,200,Standard,NoAds,1,Yes,0
516,ValueSeeker,6,A,5,200,Priority,NoAds,1,No,1
516,ValueSeeker,6,B,15,50,Priority,Ads,4,No,0
516,ValueSeeker,6,C,8,50,Priority,Ads,4,Yes,0
516,ValueSeeker,7,A,5,50,Priority,Ads,4,No,0
516,ValueSeeker,7,B,8,1000,Standard,Ads,4,No,1
516,ValueSeeker,7,C,12,50,Priority,NoAds,1,No,0
516,ValueSeeker,8,A,8,1000,Priority,NoAds,6,No,0
516,ValueSeeker,8,B,5,1000,Standard,Ads,4,No,1
516,ValueSeeker,8,C,8,50,Priority,Ads,6,Yes,0
516,ValueSeeker,9,A,8,50,Standard,Ads,6,Yes,0
516,ValueSeeker,9,B,15,200,Priority,NoAds,6,Yes,0
516,ValueSeeker,9,C,5,50,Priority,Ads,4,No,1
516,ValueSeeker,10,A,12,50,Priority,Ads,1,Yes,0
516,ValueSeeker,10,B,8,50,Priority,Ads,6,Yes,0
516,ValueSeeker,10,C,15,1000,Priority,NoAds,4,Yes,1
517,ValueSeeker,1,A,15,1000,Standard,NoAds,4,No,0
517,ValueSeeker,1,B,15,200,Standard,NoAds,6,No,0
517,ValueSeeker,1,C,5,200,Standard,NoAds,6,No,1
517,ValueSeeker,2,A,5,50,Standard,Ads,1,No,0
517,ValueSeeker,2,B,15,200,Standard,Ads,4,Yes,0
517,ValueSeeker,2,C,8,200,Standard,NoAds,1,No,1
517,ValueSeeker,3,A,12,50,Priority,NoAds,1,Yes,0
517,ValueSeeker,3,B,8,50,Priority,NoAds,1,No,0
517,ValueSeeker,3,C,5,200,Priority,Ads,1,No,1
517,ValueSeeker,4,A,5,50,Standard,Ads,4,No,0
517,ValueSeeker,4,B,8,200,Priority,NoAds,1,Yes,1
517,ValueSeeker,4,C,12,200,Standard,Ads,1,No,0
517,ValueSeeker,5,A,8,1000,Priority,NoAds,1,Yes,1
517,ValueSeeker,5,B,15,200,Standard,NoAds,6,No,0
517,ValueSeeker,5,C,12,1000,Priority,NoAds,4,No,0
517,ValueSeeker,6,A,8,1000,Priority,NoAds,6,Yes,1
517,ValueSeeker,6,B,5,50,Priority,NoAds,6,Yes,0
517,ValueSeeker,6,C,12,200,Priority,NoAds,6,No,0
517,ValueSeeker,7,A,5,50,Standard,NoAds,1,No,1
517,ValueSeeker,7,B,12,1000,Standard,Ads,6,No,0
517,ValueSeeker,7,C,12,1000,Priority,Ads,6,Yes,0
517,ValueSeeker,8,A,15,200,Priority,Ads,6,No,0
517,ValueSeeker,8,B,8,200,Priority,Ads,4,No,0
517,ValueSeeker,8,C,5,200,Standard,Ads,6,No,1
517,ValueSeeker,9,A,12,200,Priority,NoAds,4,No,1
517,ValueSeeker,9,B,15,200,Standard,Ads,4,No,0
517,ValueSeeker,9,C,15,200,Priority,NoAds,4,No,0
517,ValueSeeker,10,A,8,200,Standard,Ads,1,No,0
517,ValueSeeker,10,B,5,200,Priority,NoAds,1,Yes,1
517,ValueSeeker,10,C,15,1000,Standard,NoAds,1,No,0
518,PowerUser,1,A,15,50,Priority,Ads,4,Yes,0
518,PowerUser,1,B,15,1000,Standard,NoAds,4,No,0
518,PowerUser,1,C,5,200,Standard,NoAds,1,No,1
518,PowerUser,2,A,15,200,Standard,Ads,1,No,0
518,PowerUser,2,B,15,1000,Standard,Ads,6,No,0
518,PowerUser,2,C,8,200,Priority,NoAds,4,No,1
518,PowerUser,3,A,15,1000,Standard,Ads,6,No,0
518,PowerUser,3,B,8,200,Priority,NoAds,1,Yes,0
518,PowerUser,3,C,8,1000,Priority,NoAds,6,Yes,1
518,PowerUser,4,A,8,200,Priority,Ads,1,No,0
518,PowerUser,4,B,5,200,Standard,NoAds,6,Yes,1
518,PowerUser,4,C,15,1000,Standard,Ads,4,Yes,0
518,PowerUser,5,A,12,200,Standard,NoAds,4,Yes,1
518,PowerUser,5,B,12,50,Standard,NoAds,4,Yes,0
518,PowerUser,5,C,8,200,Standard,Ads,1,No,0
518,PowerUser,6,A,15,200,Standard,NoAds,1,Yes,0
518,PowerUser,6,B,8,200,Priority,NoAds,1,No,0
518,PowerUser,6,C,5,200,Priority,NoAds,1,No,1
518,PowerUser,7,A,8,1000,Priority,NoAds,4,Yes,1
518,PowerUser,7,B,15,50,Priority,NoAds,1,Yes,0
518,PowerUser,7,C,15,1000,Priority,Ads,1,No,0
518,PowerUser,8,A,12,50,Standard,NoAds,4,Yes,0
518,PowerUser,8,B,8,50,Standard,Ads,6,Yes,0
518,PowerUser,8,C,8,200,Standard,Ads,1,Yes,1
518,PowerUser,9,A,5,200,Standard,NoAds,4,No,1
518,PowerUser,9,B,15,1000,Standard,Ads,4,No,0
518,PowerUser,9,C,5,50,Priority,Ads,6,No,0
518,PowerUser,10,A,8,200,Standard,Ads,1,No,0
518,PowerUser,10,B,12,1000,Standard,Ads,4,Yes,1
518,PowerUser,10,C,12,50,Standard,Ads,1,No,0
519,ValueSeeker,1,A,12,1000,Priority,Ads,4,No,1
519,ValueSeeker,1,B,12,1000,Standard,Ads,4,No,0
519,ValueSeeker,1,C,15,50,Standard,NoAds,1,No,0
519,ValueSeeker,2,A,15,1000,Standard,NoAds,6,Yes,0
519,ValueSeeker,2,B,5,200,Standard,NoAds,1,No,1
519,ValueSeeker,2,C,15,50,Standard,Ads,6,No,0
519,ValueSeeker,3,A,5,50,Standard,NoAds,6,No,1
519,ValueSeeker,3,B,15,50,Priority,NoAds,1,Yes,0
519,ValueSeeker,3,C,15,1000,Priority,NoAds,6,No,0
519,ValueSeeker,4,A,5,1000,Priority,NoAds,6,Yes,1
519,ValueSeeker,4,B,8,50,Priority,NoAds,1,No,0
519,ValueSeeker,4,C,8,200,Standard,NoAds,6,No,0
519,ValueSeeker,5,A,8,200,Standard,Ads,1,No,0
519,ValueSeeker,5,B,8,200,Standard,NoAds,1,No,1
519,ValueSeeker,5,C,15,1000,Standard,NoAds,4,No,0
519,ValueSeeker,6,A,8,1000,Priority,Ads,6,No,1
519,ValueSeeker,6,B,12,200,Standard,Ads,4,No,0
519,ValueSeeker,6,C,12,50,Standard,Ads,6,No,0
519,ValueSeeker,7,A,12,1000,Priority,NoAds,6,No,1
519,ValueSeeker,7,B,15,1000,Priority,Ads,1,No,0
519,ValueSeeker,7,C,12,200,Standard,NoAds,1,Yes,0
519,ValueSeeker,8,A,15,1000,Standard,NoAds,1,Yes,0
519,ValueSeeker,8,B,5,200,Standard,Ads,4,Yes,1
519,ValueSeeker,8,C,5,50,Standard,Ads,4,Yes,0
519,ValueSeeker,9,A,12,1000,Priority,NoAds,6,No,1
519,ValueSeeker,9,B,5,50,Priority,NoAds,4,Yes,0
519,ValueSeeker,9,C,15,200,Standard,Ads,1,Yes,0
519,ValueSeeker,10,A,15,50,Standard,NoAds,4,No,0
519,ValueSeeker,10,B,15,50,Standard,Ads,4,Yes,0
519,ValueSeeker,10,C,15,200,Standard,NoAds,1,Yes,1
520,PowerUser,1,A,5,1000,Priority,Ads,1,No,1
520,PowerUser,1,B,15,1000,Standard,NoAds,1,Yes,0
520,PowerUser,1,C,12,200,Priority,NoAds,1,No,0
520,PowerUser,2,A,8,50,Priority,NoAds,1,Yes,0
520,PowerUser,2,B,5,1000,Priority,Ads,6,Yes,1
520,PowerUser,2,C,5,1000,Standard,Ads,6,Yes,0
520,PowerUser,3,A,12,200,Standard,NoAds,4,No,1
520,PowerUser,3,B,15,50,Standard,Ads,4,Yes,0
520,PowerUser,3,C,15,200,Standard,NoAds,6,Yes,0
520,PowerUser,4,A,5,50,Priority,Ads,6,Yes,0
520,PowerUser,4,B,15,1000,Standard,NoAds,4,No,0
520,PowerUser,4,C,15,1000,Priority,NoAds,4,Yes,1
520,PowerUser,5,A,12,50,Priority,NoAds,4,No,0
520,PowerUser,5,B,15,50,Priority,NoAds,1,No,0
520,PowerUser,5,C,8,50,Priority,Ads,4,No,1
520,PowerUser,6,A,15,1000,Standard,NoAds,4,No,0
520,PowerUser,6,B,12,1000,Priority,Ads,1,Yes,0
520,PowerUser,6,C,5,200,Standard,Ads,6,No,1
520,PowerUser,7,A,12,200,Priority,Ads,6,Yes,0
520,PowerUser,7,B,8,200,Priority,Ads,1,No,0
520,PowerUser,7,C,8,200,Priority,Ads,4,Yes,1
520,PowerUser,8,A,5,1000,Standard,NoAds,1,No,1
520,PowerUser,8,B,5,200,Standard,Ads,4,No,0
520,PowerUser,8,C,15,200,Priority,Ads,4,Yes,0
520,PowerUser,9,A,5,1000,Priority,NoAds,1,No,1
520,PowerUser,9,B,12,50,Standard,Ads,6,No,0
520,PowerUser,9,C,8,50,Standard,Ads,4,No,0
520,PowerUser,10,A,8,50,Priority,NoAds,6,Yes,0
520,PowerUser,10,B,8,1000,Standard,Ads,4,No,1
520,PowerUser,10,C,12,50,Priority,Ads,6,No,0
521,ValueSeeker,1,A,15,50,Standard,NoAds,4,No,0
521,ValueSeeker,1,B,15,50,Priority,NoAds,6,No,0
521,ValueSeeker,1,C,15,200,Standard,NoAds,6,Yes,1
521,ValueSeeker,2,A,12,200,Priority,Ads,4,Yes,0
521,ValueSeeker,2,B,5,200,Priority,Ads,4,Yes,0
521,ValueSeeker,2,C,5,200,Standard,Ads,6,No,1
521,ValueSeeker,3,A,8,50,Priority,NoAds,4,Yes,1
521,ValueSeeker,3,B,12,200,Priority,Ads,6,No,0
521,ValueSeeker,3,C,15,1000,Priority,NoAds,1,Yes,0
521,ValueSeeker,4,A,15,50,Priority,NoAds,6,Yes,0
521,ValueSeeker,4,B,15,200,Standard,NoAds,4,Yes,0
521,ValueSeeker,4,C,12,200,Standard,NoAds,6,No,1
521,ValueSeeker,5,A,15,1000,Priority,Ads,1,No,0
521,ValueSeeker,5,B,15,1000,Standard,Ads,1,No,0
521,ValueSeeker,5,C,12,1000,Standard,NoAds,1,No,1
521,ValueSeeker,6,A,5,1000,Priority,NoAds,1,Yes,1
521,ValueSeeker,6,B,15,200,Priority,NoAds,1,Yes,0
521,ValueSeeker,6,C,15,50,Standard,NoAds,6,No,0
521,ValueSeeker,7,A,15,50,Priority,Ads,4,No,0
521,ValueSeeker,7,B,12,200,Priority,Ads,1,Yes,0
521,ValueSeeker,7,C,8,200,Priority,NoAds,6,Yes,1
521,ValueSeeker,8,A,15,1000,Priority,NoAds,6,No,0
521,ValueSeeker,8,B,12,1000,Priority,Ads,1,No,0
521,ValueSeeker,8,C,5,1000,Standard,Ads,1,Yes,1
521,ValueSeeker,9,A,8,200,Priority,NoAds,4,Yes,0
521,ValueSeeker,9,B,8,1000,Priority,NoAds,4,Yes,1
521,ValueSeeker,9,C,15,200,Priority,Ads,6,Yes,0
521,ValueSeeker,10,A,5,200,Priority,Ads,4,No,0
521,ValueSeeker,10,B,5,200,Priority,NoAds,6,No,1
521,ValueSeeker,10,C,5,50,Standard,Ads,4,No,0
522,PowerUser,1,A,8,50,Priority,NoAds,1,Yes,0
522,PowerUser,1,B,8,200,Standard,NoAds,4,Yes,0
522,PowerUser,1,C,15,1000,Priority,NoAds,1,No,1
522,PowerUser,2,A,12,50,Priority,NoAds,6,No,0
522,PowerUser,2,B,15,200,Priority,NoAds,4,No,1
522,PowerUser,2,C,15,50,Standard,NoAds,1,No,0
522,PowerUser,3,A,12,200,Priority,NoAds,4,Yes,0
522,PowerUser,3,B,15,200,Standard,NoAds,4,No,0
522,PowerUser,3,C,8,1000,Standard,NoAds,1,No,1
522,PowerUser,4,A,5,200,Standard,Ads,6,No,0
522,PowerUser,4,B,5,50,Standard,NoAds,4,No,0
522,PowerUser,4,C,5,200,Standard,NoAds,6,Yes,1
522,PowerUser,5,A,8,50,Standard,NoAds,1,Yes,0
522,PowerUser,5,B,5,1000,Priority,NoAds,4,Yes,1
522,PowerUser,5,C,5,50,Standard,Ads,6,No,0
522,PowerUser,6,A,12,200,Priority,Ads,6,No,1
522,PowerUser,6,B,15,50,Standard,NoAds,1,Yes,0
522,PowerUser,6,C,15,200,Priority,Ads,4,No,0
522,PowerUser,7,A,5,50,Priority,Ads,1,No,1
522,PowerUser,7,B,8,50,Standard,NoAds,6,No,0
522,PowerUser,7,C,12,50,Priority,Ads,4,No,0
522,PowerUser,8,A,15,200,Standard,NoAds,4,No,0
522,PowerUser,8,B,8,50,Standard,NoAds,4,No,1
522,PowerUser,8,C,15,50,Standard,NoAds,6,No,0
522,PowerUser,9,A,5,200,Priority,Ads,4,Yes,1
522,PowerUser,9,B,15,50,Priority,NoAds,4,No,0
522,PowerUser,9,C,5,200,Standard,Ads,1,Yes,0
522,PowerUser,10,A,12,200,Priority,Ads,6,No,0
