user_id,age,household_size,prior_orders,weekly_app_sessions,region,device,trial_offer_sent,converted_to_paid,first_month_revenue
4422,60.0,5.0,9.0,5.0,Midwest,tablet,0,0,0.0
4423,61.0,3.0,0.0,1.0,West,mobile,0,0,0.0
4424,38.0,4.0,9.0,4.0,Northeast,mobile,1,0,0.0
4425,57.0,4.0,1.0,4.0,nan,mobile,1,0,0.0
4426,46.0,3.0,4.0,6.0,Midwest,desktop,0,0,0.0
4427,22.0,3.0,8.0,11.0,Midwest,mobile,0,0,0.0
4428,42.0,5.0,4.0,7.0,Southeast,desktop,0,1,28.6
4429,52.0,3.0,7.0,1.0,Northeast,mobile,1,0,0.0
4430,54.0,4.0,14.0,1.0,Midwest,desktop,1,0,0.0
4431,38.0,2.0,6.0,4.0,West,tablet,1,0,0.0
4432,37.0,3.0,4.0,10.0,West,mobile,0,0,0.0
4433,49.0,3.0,2.0,5.0,West,mobile,0,0,0.0
4434,22.0,1.0,13.0,4.0,Southeast,mobile,0,0,0.0
4435,58.0,5.0,14.0,3.0,West,mobile,0,1,23.97
4436,37.0,4.0,3.0,2.0,Midwest,tablet,0,1,25.19
4437,47.0,1.0,1.0,5.0,Northeast,tablet,0,0,0.0
4438,42.0,3.0,2.0,1.0,Midwest,mobile,0,0,0.0
4439,39.0,5.0,11.0,5.0,Northeast,desktop,1,0,0.0
4440,39.0,3.0,12.0,10.0,West,desktop,1,0,0.0
4441,55.0,2.0,0.0,1.0,nan,desktop,1,0,0.0
4442,33.0,1.0,9.0,0.0,nan,mobile,0,0,0.0
4443,62.0,3.0,7.0,2.0,Southeast,desktop,0,0,0.0
4444,26.0,5.0,11.0,8.0,West,mobile,1,1,24.06
4445,40.0,2.0,11.0,0.0,West,desktop,0,0,0.0
4446,23.0,5.0,8.0,0.0,West,mobile,1,0,0.0
4447,38.0,3.0,6.0,1.0,Northeast,tablet,1,1,26.74
4448,61.0,4.0,14.0,10.0,Midwest,mobile,1,1,33.77
4449,46.0,5.0,4.0,0.0,Midwest,mobile,0,1,26.67
4450,24.0,4.0,0.0,10.0,West,mobile,0,0,0.0
4451,51.0,4.0,11.0,7.0,West,mobile,0,1,27.53
4452,39.0,1.0,2.0,3.0,West,mobile,0,0,0.0
4453,27.0,4.0,11.0,10.0,Northeast,desktop,1,0,0.0
4454,25.0,3.0,1.0,0.0,Midwest,mobile,0,0,0.0
4455,40.0,2.0,14.0,2.0,nan,mobile,1,0,0.0
4456,26.0,4.0,10.0,0.0,Northeast,desktop,1,0,0.0
4457,49.0,5.0,14.0,3.0,nan,desktop,1,0,0.0
4458,49.0,4.0,4.0,11.0,Northeast,desktop,0,0,0.0
4459,59.0,5.0,6.0,6.0,nan,desktop,0,0,0.0
4460,61.0,3.0,11.0,7.0,nan,desktop,0,0,0.0
4461,62.0,5.0,12.0,2.0,nan,mobile,1,0,0.0
4462,36.0,2.0,1.0,11.0,Southeast,mobile,1,0,0.0
4463,32.0,1.0,7.0,11.0,nan,tablet,0,0,0.0
4464,54.0,4.0,3.0,5.0,Southeast,desktop,1,0,0.0
4465,40.0,2.0,5.0,5.0,Northeast,tablet,0,0,0.0
4466,55.0,1.0,0.0,9.0,Midwest,tablet,0,0,0.0
4467,57.0,3.0,7.0,5.0,West,mobile,1,0,0.0
4468,49.0,1.0,14.0,11.0,Northeast,desktop,1,1,25.19
4469,42.0,3.0,12.0,3.0,Midwest,desktop,1,0,0.0
4470,59.0,3.0,10.0,3.0,West,desktop,0,0,0.0
4471,43.0,2.0,0.0,2.0,West,mobile,0,0,0.0
4472,30.0,3.0,1.0,1.0,Southeast,desktop,0,0,0.0
4473,26.0,3.0,10.0,10.0,Northeast,mobile,0,0,0.0
4474,25.0,2.0,9.0,3.0,Northeast,desktop,1,0,0.0
4475,26.0,1.0,1.0,6.0,West,desktop,0,0,0.0
4476,41.0,4.0,6.0,6.0,West,mobile,0,0,0.0
4477,47.0,1.0,14.0,1.0,Southeast,mobile,1,0,0.0
4478,44.0,5.0,13.0,8.0,Midwest,mobile,1,0,0.0
4479,37.0,5.0,10.0,1.0,Southeast,desktop,0,0,0.0
4480,37.0,1.0,2.0,11.0,Northeast,mobile,1,1,20.1
4481,44.0,2.0,3.0,5.0,Northeast,mobile,0,0,0.0
4482,61.0,3.0,0.0,9.0,Midwest,desktop,1,1,29.72
4483,53.0,3.0,2.0,6.0,nan,mobile,1,0,0.0
4484,27.0,5.0,2.0,1.0,Midwest,mobile,0,0,0.0
4485,33.0,1.0,13.0,9.0,Midwest,desktop,1,0,0.0
4486,62.0,5.0,14.0,11.0,West,desktop,1,1,32.62
4487,59.0,4.0,11.0,6.0,Midwest,desktop,0,0,0.0
4488,40.0,3.0,13.0,10.0,Northeast,desktop,0,1,23.03
4489,33.0,2.0,8.0,3.0,Southeast,desktop,1,0,0.0
4490,57.0,4.0,1.0,2.0,Northeast,desktop,1,1,23.01
4491,57.0,1.0,11.0,8.0,nan,mobile,0,0,0.0
4492,38.0,1.0,7.0,10.0,nan,mobile,0,0,0.0
4493,25.0,5.0,1.0,3.0,Southeast,mobile,1,0,0.0
4494,43.0,5.0,10.0,2.0,Midwest,desktop,1,0,0.0
4495,48.0,3.0,3.0,2.0,Northeast,mobile,1,0,0.0
4496,51.0,5.0,0.0,6.0,Southeast,desktop,1,0,0.0
4497,60.0,2.0,1.0,8.0,Northeast,mobile,1,0,0.0
4498,42.0,2.0,0.0,9.0,Northeast,desktop,1,0,0.0
4499,61.0,1.0,6.0,1.0,West,tablet,0,0,0.0
4500,59.0,2.0,0.0,1.0,Midwest,mobile,0,0,0.0
4501,23.0,2.0,8.0,8.0,West,mobile,0,0,0.0
4502,45.0,1.0,10.0,8.0,nan,mobile,1,0,0.0
4503,28.0,5.0,10.0,4.0,nan,tablet,1,0,0.0
4504,22.0,3.0,14.0,6.0,Northeast,mobile,1,0,0.0
4505,23.0,5.0,14.0,2.0,Midwest,desktop,0,0,0.0
4506,56.0,2.0,1.0,6.0,nan,mobile,0,0,0.0
4507,59.0,5.0,5.0,3.0,nan,tablet,0,0,0.0
4508,43.0,3.0,2.0,7.0,West,mobile,0,0,0.0
4509,64.0,2.0,4.0,11.0,Southeast,mobile,0,0,0.0
4510,50.0,3.0,7.0,0.0,Midwest,tablet,0,0,0.0
4511,24.0,2.0,12.0,10.0,Southeast,tablet,0,0,0.0
4512,35.0,5.0,6.0,1.0,Southeast,mobile,0,0,0.0
4513,50.0,2.0,3.0,2.0,Southeast,desktop,0,0,0.0
4514,52.0,5.0,3.0,2.0,West,mobile,0,0,0.0
4515,52.0,4.0,11.0,0.0,West,tablet,0,0,0.0
4516,53.0,3.0,3.0,1.0,Midwest,desktop,0,0,0.0
4517,48.0,3.0,10.0,9.0,nan,tablet,1,1,28.62
4518,64.0,4.0,2.0,5.0,West,desktop,1,0,0.0
4519,47.0,1.0,14.0,5.0,Midwest,desktop,1,0,0.0
4520,37.0,3.0,3.0,7.0,West,mobile,0,0,0.0
4521,30.0,4.0,14.0,2.0,Southeast,tablet,1,1,26.59
4522,31.0,4.0,12.0,1.0,Midwest,mobile,1,0,0.0
4523,40.0,5.0,8.0,4.0,Northeast,tablet,0,1,26.56
4524,42.0,4.0,6.0,8.0,nan,mobile,1,1,25.05
4525,26.0,3.0,4.0,1.0,Southeast,desktop,1,1,29.41
4526,51.0,5.0,13.0,10.0,Northeast,desktop,1,1,27.56
4527,38.0,1.0,14.0,0.0,West,mobile,1,0,0.0
4528,42.0,1.0,12.0,1.0,nan,mobile,0,0,0.0
4529,51.0,1.0,12.0,3.0,West,desktop,1,0,0.0
4530,59.0,4.0,7.0,2.0,Southeast,mobile,1,0,0.0
4531,46.0,2.0,7.0,5.0,nan,desktop,0,0,0.0
4532,63.0,2.0,12.0,4.0,Southeast,mobile,1,0,0.0
4533,52.0,1.0,8.0,6.0,Southeast,mobile,0,0,0.0
4534,64.0,4.0,2.0,7.0,Northeast,mobile,0,0,0.0
4535,39.0,3.0,0.0,2.0,Northeast,mobile,0,0,0.0
4536,27.0,5.0,9.0,1.0,Midwest,mobile,1,0,0.0
4537,32.0,4.0,13.0,0.0,West,mobile,1,0,0.0
4538,32.0,3.0,14.0,4.0,West,mobile,1,1,27.74
4539,36.0,1.0,5.0,9.0,Midwest,desktop,1,1,22.13
4540,34.0,5.0,9.0,11.0,West,mobile,1,1,26.87
4541,43.0,2.0,9.0,9.0,nan,tablet,0,0,0.0
4542,61.0,5.0,7.0,6.0,Southeast,mobile,1,1,31.62
4543,26.0,1.0,9.0,6.0,Midwest,desktop,1,0,0.0
4544,55.0,4.0,9.0,2.0,nan,mobile,0,0,0.0
4545,46.0,4.0,1.0,3.0,Southeast,desktop,0,0,0.0
4546,27.0,1.0,2.0,7.0,Northeast,desktop,1,1,27.75
4547,56.0,4.0,3.0,0.0,Southeast,mobile,0,0,0.0
4548,40.0,1.0,4.0,4.0,West,mobile,0,0,0.0
4549,50.0,3.0,10.0,7.0,Northeast,tablet,1,0,0.0
4550,61.0,5.0,3.0,10.0,Northeast,mobile,0,0,0.0
4551,28.0,2.0,10.0,10.0,Midwest,mobile,1,0,0.0
4552,30.0,4.0,1.0,11.0,Southeast,desktop,1,0,0.0
4553,29.0,1.0,8.0,7.0,nan,mobile,1,1,20.1
4554,45.0,3.0,10.0,2.0,Midwest,desktop,1,0,0.0
4555,64.0,3.0,11.0,2.0,nan,mobile,0,0,0.0
4556,51.0,1.0,9.0,11.0,Midwest,mobile,0,0,0.0
4557,47.0,5.0,11.0,8.0,Midwest,mobile,1,0,0.0
4558,24.0,1.0,13.0,9.0,Midwest,mobile,0,0,0.0
4559,36.0,1.0,8.0,6.0,Northeast,mobile,0,0,0.0
4560,40.0,4.0,10.0,1.0,Northeast,desktop,0,0,0.0
4561,43.0,5.0,3.0,7.0,Southeast,mobile,0,0,0.0
4562,61.0,2.0,12.0,9.0,Northeast,tablet,1,1,28.77
4563,37.0,4.0,3.0,2.0,West,mobile,0,0,0.0
4564,22.0,2.0,2.0,2.0,West,mobile,1,0,0.0
4565,40.0,4.0,1.0,5.0,Southeast,mobile,1,0,0.0
4566,49.0,5.0,0.0,0.0,Northeast,mobile,0,0,0.0
4567,38.0,3.0,12.0,1.0,Northeast,mobile,1,0,0.0
4568,59.0,2.0,5.0,9.0,Midwest,mobile,1,0,0.0
4569,56.0,2.0,2.0,10.0,Midwest,desktop,0,0,0.0
4570,40.0,3.0,1.0,4.0,nan,desktop,1,0,0.0
4571,61.0,1.0,8.0,0.0,nan,desktop,0,0,0.0
4572,33.0,1.0,11.0,11.0,nan,mobile,0,0,0.0
4573,61.0,4.0,1.0,10.0,West,mobile,0,0,0.0
4574,53.0,3.0,6.0,5.0,West,mobile,0,0,0.0
4575,28.0,3.0,6.0,11.0,West,desktop,1,1,26.7
4576,37.0,4.0,14.0,7.0,Southeast,desktop,1,0,0.0
4577,50.0,3.0,0.0,8.0,West,tablet,0,0,0.0
4578,36.0,2.0,1.0,8.0,Midwest,mobile,0,1,19.17
4579,56.0,1.0,3.0,3.0,Midwest,tablet,1,0,0.0
4580,33.0,3.0,14.0,10.0,Midwest,desktop,1,0,0.0
4581,61.0,3.0,0.0,1.0,Southeast,mobile,0,0,0.0
4582,63.0,3.0,10.0,2.0,West,mobile,0,1,21.44
4583,26.0,1.0,6.0,1.0,Northeast,desktop,0,0,0.0
4584,54.0,5.0,12.0,2.0,Southeast,desktop,1,0,0.0
4585,50.0,5.0,3.0,9.0,West,tablet,1,0,0.0
4586,27.0,2.0,7.0,10.0,nan,mobile,1,0,0.0
4587,50.0,1.0,7.0,1.0,nan,mobile,0,0,0.0
4588,34.0,5.0,5.0,3.0,nan,desktop,0,0,0.0
4589,56.0,4.0,5.0,2.0,Northeast,desktop,0,0,0.0
4590,60.0,3.0,10.0,7.0,Midwest,tablet,0,0,0.0
4591,22.0,1.0,2.0,10.0,Northeast,desktop,0,0,0.0
4592,57.0,1.0,14.0,0.0,Midwest,mobile,1,1,28.53
4593,64.0,2.0,13.0,4.0,West,mobile,1,1,24.76
4594,37.0,1.0,0.0,8.0,nan,mobile,0,0,0.0
4595,64.0,1.0,13.0,10.0,nan,tablet,0,0,0.0
4596,52.0,5.0,8.0,2.0,Midwest,mobile,0,0,0.0
4597,46.0,4.0,13.0,6.0,Southeast,mobile,1,0,0.0
4598,26.0,1.0,3.0,9.0,Southeast,desktop,0,0,0.0
4599,43.0,4.0,12.0,10.0,Midwest,mobile,1,0,0.0
4600,28.0,4.0,6.0,8.0,Northeast,mobile,0,0,0.0
4601,34.0,1.0,7.0,9.0,Southeast,desktop,0,0,0.0
4602,60.0,5.0,8.0,7.0,Northeast,tablet,1,0,0.0
4603,26.0,1.0,11.0,0.0,Northeast,desktop,0,0,0.0
4604,45.0,5.0,3.0,1.0,nan,mobile,1,0,0.0
4605,64.0,2.0,0.0,9.0,Southeast,mobile,0,0,0.0
4606,27.0,3.0,0.0,3.0,Midwest,tablet,0,0,0.0
4607,30.0,3.0,13.0,8.0,West,mobile,0,0,0.0
4608,43.0,2.0,1.0,0.0,Midwest,mobile,0,0,0.0
4609,43.0,5.0,0.0,7.0,nan,tablet,0,0,0.0
4610,41.0,1.0,0.0,3.0,nan,mobile,0,0,0.0
4611,31.0,4.0,4.0,7.0,Southeast,mobile,1,0,0.0
4612,64.0,2.0,0.0,4.0,Midwest,desktop,1,0,0.0
4613,26.0,5.0,6.0,9.0,Northeast,mobile,1,0,0.0
4614,22.0,3.0,2.0,5.0,nan,mobile,0,0,0.0
4615,32.0,5.0,4.0,9.0,Northeast,desktop,1,0,0.0
4616,53.0,3.0,6.0,11.0,West,tablet,1,0,0.0
4617,27.0,4.0,7.0,5.0,West,mobile,1,0,0.0
4618,54.0,4.0,6.0,8.0,nan,mobile,0,0,0.0
4619,38.0,2.0,1.0,5.0,West,desktop,0,0,0.0
4620,55.0,4.0,0.0,4.0,Midwest,mobile,0,0,0.0
4621,31.0,2.0,11.0,8.0,West,tablet,0,1,22.71
4622,55.0,1.0,0.0,10.0,Northeast,mobile,0,0,0.0
4623,22.0,4.0,5.0,3.0,Northeast,desktop,1,0,0.0
4624,52.0,2.0,3.0,4.0,West,mobile,0,0,0.0
4625,23.0,4.0,0.0,4.0,Midwest,mobile,0,0,0.0
4626,40.0,4.0,0.0,4.0,nan,desktop,0,0,0.0
4627,52.0,4.0,1.0,2.0,Southeast,tablet,0,0,0.0
4628,24.0,5.0,3.0,0.0,Southeast,mobile,0,0,0.0
4629,61.0,4.0,11.0,3.0,Midwest,tablet,1,0,0.0
4630,63.0,5.0,0.0,8.0,Northeast,mobile,0,0,0.0
4631,51.0,5.0,12.0,11.0,West,mobile,1,1,32.16
4632,32.0,5.0,1.0,2.0,Northeast,desktop,0,0,0.0
4633,52.0,1.0,2.0,4.0,Midwest,desktop,0,0,0.0
4634,35.0,4.0,9.0,2.0,Northeast,mobile,1,1,26.18
4635,50.0,5.0,14.0,10.0,Midwest,mobile,1,0,0.0
4636,28.0,5.0,2.0,4.0,Midwest,desktop,0,0,0.0
4637,48.0,2.0,9.0,1.0,Midwest,mobile,0,0,0.0
4638,36.0,5.0,6.0,9.0,nan,mobile,1,1,22.59
4639,47.0,5.0,11.0,1.0,West,tablet,1,1,26.03
4640,36.0,4.0,12.0,10.0,Midwest,desktop,0,0,0.0
4641,33.0,2.0,10.0,6.0,West,tablet,1,0,0.0
4642,37.0,4.0,0.0,6.0,West,mobile,1,1,18.19
4643,59.0,1.0,4.0,5.0,nan,mobile,0,0,0.0
4644,39.0,2.0,4.0,11.0,Northeast,mobile,0,0,0.0
4645,51.0,3.0,10.0,2.0,West,mobile,1,0,0.0
4646,50.0,5.0,9.0,5.0,Northeast,desktop,1,0,0.0
4647,47.0,3.0,7.0,0.0,Northeast,tablet,1,0,0.0
4648,63.0,4.0,2.0,7.0,West,mobile,0,0,0.0
4649,23.0,3.0,2.0,7.0,Midwest,mobile,0,0,0.0
4650,44.0,5.0,7.0,11.0,West,mobile,1,1,29.98
4651,63.0,5.0,14.0,7.0,Southeast,mobile,1,0,0.0
4652,64.0,2.0,10.0,6.0,Northeast,mobile,1,1,24.41
4653,41.0,3.0,2.0,8.0,West,desktop,0,1,19.38
4654,24.0,2.0,14.0,5.0,Midwest,tablet,0,0,0.0
4655,37.0,4.0,4.0,11.0,Southeast,mobile,1,0,0.0
4656,38.0,1.0,14.0,0.0,Midwest,tablet,1,0,0.0
4657,37.0,2.0,12.0,4.0,Midwest,desktop,1,1,25.1
4658,23.0,5.0,2.0,10.0,Northeast,mobile,0,0,0.0
4659,61.0,4.0,0.0,7.0,West,desktop,1,1,19.8
4660,47.0,5.0,13.0,2.0,West,mobile,1,0,0.0
4661,38.0,4.0,0.0,8.0,Northeast,mobile,0,0,0.0
4662,64.0,4.0,0.0,5.0,Midwest,mobile,0,0,0.0
4663,58.0,3.0,7.0,7.0,Southeast,desktop,0,0,0.0
4664,31.0,3.0,6.0,9.0,nan,mobile,0,0,0.0
4665,29.0,3.0,6.0,8.0,Midwest,desktop,0,1,22.96
4666,52.0,1.0,7.0,6.0,Northeast,desktop,0,0,0.0
4667,59.0,2.0,3.0,9.0,West,desktop,0,0,0.0
4668,54.0,5.0,1.0,9.0,Southeast,mobile,0,0,0.0
4669,57.0,4.0,5.0,6.0,nan,desktop,0,0,0.0
4670,26.0,2.0,4.0,10.0,Northeast,tablet,1,0,0.0
4671,29.0,1.0,6.0,5.0,Northeast,desktop,0,0,0.0
4672,40.0,2.0,11.0,10.0,nan,mobile,1,1,25.12
4673,47.0,4.0,0.0,9.0,nan,desktop,0,0,0.0
4674,28.0,5.0,3.0,0.0,Northeast,mobile,0,0,0.0
4675,24.0,2.0,13.0,5.0,Southeast,tablet,1,0,0.0
4676,37.0,2.0,9.0,2.0,nan,mobile,0,1,24.42
4677,52.0,3.0,7.0,2.0,Southeast,mobile,0,0,0.0
4678,56.0,1.0,14.0,10.0,nan,mobile,0,0,0.0
4679,57.0,3.0,6.0,9.0,Midwest,mobile,1,1,26.73
4680,34.0,3.0,0.0,3.0,West,mobile,1,0,0.0
4681,34.0,2.0,14.0,7.0,West,mobile,1,0,0.0
4682,62.0,3.0,0.0,8.0,West,tablet,0,0,0.0
4683,28.0,3.0,11.0,1.0,Southeast,desktop,1,0,0.0
4684,55.0,5.0,3.0,6.0,nan,desktop,0,0,0.0
4685,22.0,4.0,11.0,7.0,Southeast,mobile,1,0,0.0
4686,33.0,5.0,1.0,11.0,Northeast,mobile,1,0,0.0
4687,30.0,3.0,4.0,5.0,West,mobile,1,1,25.65
4688,40.0,2.0,1.0,3.0,Northeast,desktop,0,0,0.0
4689,26.0,1.0,8.0,5.0,Northeast,mobile,0,0,0.0
4690,48.0,2.0,6.0,9.0,West,mobile,0,0,0.0
4691,40.0,2.0,3.0,1.0,West,desktop,0,0,0.0
4692,48.0,3.0,9.0,4.0,West,desktop,0,0,0.0
4693,53.0,3.0,0.0,1.0,Southeast,mobile,0,0,0.0
4694,46.0,3.0,11.0,2.0,Northeast,tablet,1,0,0.0
4695,44.0,2.0,1.0,1.0,Southeast,mobile,0,0,0.0
4696,38.0,5.0,1.0,5.0,West,mobile,1,0,0.0
4697,50.0,4.0,4.0,8.0,Northeast,desktop,1,0,0.0
4698,62.0,1.0,8.0,6.0,nan,desktop,0,0,0.0
4699,28.0,3.0,12.0,1.0,nan,mobile,1,1,30.34
4700,25.0,1.0,10.0,1.0,nan,mobile,0,0,0.0
4701,56.0,4.0,5.0,5.0,Midwest,mobile,0,0,0.0
4702,49.0,2.0,9.0,2.0,Midwest,desktop,1,0,0.0
4703,46.0,3.0,12.0,1.0,Midwest,mobile,0,0,0.0
4704,23.0,1.0,6.0,10.0,Midwest,mobile,0,0,0.0
4705,40.0,5.0,11.0,4.0,nan,mobile,1,0,0.0
4706,45.0,1.0,6.0,7.0,nan,mobile,0,1,15.97
4707,54.0,4.0,6.0,5.0,Southeast,desktop,1,0,0.0
4708,29.0,3.0,11.0,8.0,Northeast,mobile,1,0,0.0
4709,47.0,1.0,11.0,4.0,Midwest,mobile,0,1,24.05
4710,25.0,5.0,3.0,4.0,Northeast,tablet,0,0,0.0
4711,56.0,3.0,1.0,10.0,West,mobile,1,0,0.0
4712,24.0,5.0,2.0,6.0,West,mobile,1,0,0.0
4713,46.0,3.0,13.0,9.0,West,desktop,0,0,0.0
4714,63.0,1.0,0.0,0.0,Southeast,desktop,1,0,0.0
4715,37.0,2.0,12.0,3.0,West,mobile,0,0,0.0
4716,27.0,1.0,6.0,1.0,Southeast,tablet,1,0,0.0
4717,49.0,3.0,12.0,0.0,Midwest,desktop,0,0,0.0
4718,37.0,4.0,9.0,11.0,West,mobile,1,1,29.09
4719,50.0,3.0,10.0,9.0,Southeast,desktop,0,0,0.0
4720,42.0,2.0,7.0,2.0,nan,desktop,0,0,0.0
4721,37.0,2.0,6.0,3.0,Southeast,tablet,0,1,16.99
4722,23.0,3.0,1.0,5.0,nan,tablet,0,0,0.0
4723,37.0,2.0,4.0,3.0,nan,desktop,0,0,0.0
4724,61.0,4.0,14.0,11.0,Southeast,desktop,0,0,0.0
4725,64.0,2.0,6.0,5.0,Northeast,mobile,0,0,0.0
4726,22.0,5.0,5.0,7.0,Southeast,desktop,0,0,0.0
4727,30.0,2.0,14.0,8.0,West,desktop,1,0,0.0
4728,61.0,1.0,0.0,1.0,Northeast,tablet,0,0,0.0
4729,57.0,5.0,9.0,6.0,nan,mobile,1,0,0.0
4730,23.0,1.0,9.0,5.0,Midwest,desktop,1,1,21.56
4731,40.0,1.0,10.0,8.0,West,tablet,0,0,0.0
4732,39.0,2.0,0.0,5.0,West,desktop,0,0,0.0
4733,64.0,1.0,12.0,0.0,West,mobile,0,1,26.04
4734,55.0,3.0,13.0,5.0,Northeast,mobile,1,1,23.63
4735,55.0,5.0,9.0,10.0,West,tablet,1,0,0.0
4736,23.0,1.0,9.0,10.0,West,desktop,0,1,22.16
4737,51.0,3.0,8.0,2.0,West,desktop,1,0,0.0
4738,56.0,2.0,4.0,6.0,nan,mobile,0,0,0.0
4739,39.0,4.0,13.0,7.0,Midwest,desktop,0,0,0.0
4740,42.0,2.0,5.0,9.0,Midwest,tablet,0,0,0.0
4741,32.0,2.0,11.0,3.0,Midwest,desktop,1,0,0.0
4742,42.0,1.0,1.0,4.0,West,mobile,0,0,0.0
4743,36.0,1.0,1.0,10.0,nan,mobile,0,1,20.65
4744,30.0,5.0,6.0,8.0,Midwest,mobile,0,0,0.0
4745,64.0,3.0,0.0,1.0,Southeast,mobile,0,0,0.0
4746,32.0,5.0,7.0,5.0,Midwest,mobile,1,0,0.0
4747,30.0,5.0,8.0,0.0,nan,desktop,1,1,27.84
4748,56.0,3.0,2.0,9.0,Northeast,tablet,0,0,0.0
4749,28.0,3.0,9.0,4.0,nan,tablet,1,0,0.0
4750,22.0,5.0,10.0,8.0,West,mobile,1,0,0.0
4751,47.0,4.0,2.0,11.0,Southeast,mobile,0,0,0.0
4752,35.0,2.0,4.0,4.0,nan,mobile,0,0,0.0
4753,51.0,5.0,12.0,11.0,West,mobile,1,0,0.0
4754,35.0,5.0,1.0,4.0,nan,desktop,0,0,0.0
4755,26.0,1.0,9.0,3.0,Midwest,mobile,0,1,25.55
4756,33.0,4.0,3.0,9.0,West,desktop,0,0,0.0
4757,39.0,1.0,10.0,0.0,Southeast,mobile,0,0,0.0
4758,35.0,2.0,0.0,7.0,Southeast,desktop,0,0,0.0
4759,47.0,4.0,12.0,1.0,Northeast,tablet,0,0,0.0
4760,27.0,4.0,13.0,7.0,Midwest,mobile,0,0,0.0
4761,49.0,2.0,8.0,3.0,Northeast,tablet,0,0,0.0
4762,29.0,3.0,6.0,11.0,nan,desktop,0,0,0.0
4763,47.0,1.0,10.0,3.0,Southeast,mobile,0,0,0.0
4764,45.0,3.0,14.0,2.0,West,mobile,0,0,0.0
4765,29.0,2.0,9.0,9.0,nan,mobile,0,0,0.0
4766,46.0,5.0,9.0,6.0,Midwest,desktop,0,0,0.0
4767,63.0,4.0,7.0,7.0,Northeast,desktop,0,0,0.0
4768,61.0,2.0,0.0,2.0,Southeast,mobile,0,0,0.0
4769,54.0,3.0,1.0,3.0,nan,mobile,0,0,0.0
4770,44.0,5.0,2.0,2.0,nan,tablet,1,0,0.0
4771,55.0,5.0,0.0,9.0,West,tablet,0,0,0.0
4772,40.0,5.0,7.0,7.0,West,desktop,1,0,0.0
4773,35.0,3.0,5.0,3.0,Midwest,mobile,0,0,0.0
4774,26.0,3.0,0.0,1.0,Midwest,mobile,0,1,25.81
4775,42.0,4.0,8.0,7.0,Midwest,desktop,0,0,0.0
4776,53.0,4.0,9.0,1.0,Southeast,mobile,1,0,0.0
4777,58.0,1.0,3.0,11.0,West,tablet,0,0,0.0
4778,41.0,1.0,13.0,2.0,nan,desktop,0,0,0.0
4779,51.0,3.0,4.0,4.0,nan,mobile,1,0,0.0
4780,54.0,3.0,4.0,6.0,Southeast,tablet,0,0,0.0
4781,32.0,1.0,13.0,2.0,Northeast,desktop,0,0,0.0
4782,30.0,1.0,12.0,11.0,nan,desktop,1,0,0.0
4783,46.0,3.0,5.0,7.0,Northeast,desktop,1,0,0.0
4784,48.0,1.0,13.0,8.0,Southeast,tablet,1,0,0.0
4785,24.0,1.0,8.0,1.0,Northeast,tablet,1,0,0.0
4786,53.0,2.0,3.0,7.0,Northeast,tablet,0,1,18.19
4787,42.0,5.0,6.0,9.0,Midwest,tablet,1,0,0.0
4788,37.0,1.0,7.0,4.0,Northeast,desktop,0,0,0.0
4789,42.0,3.0,0.0,9.0,Midwest,tablet,0,0,0.0
4790,42.0,5.0,4.0,1.0,Midwest,mobile,1,1,28.54
4791,52.0,1.0,9.0,7.0,Midwest,mobile,0,0,0.0
4792,24.0,5.0,4.0,9.0,West,mobile,1,1,22.03
4793,58.0,4.0,9.0,6.0,Southeast,mobile,0,0,0.0
4794,33.0,1.0,0.0,0.0,Northeast,mobile,0,0,0.0
4795,58.0,3.0,3.0,5.0,West,desktop,1,0,0.0
4796,29.0,1.0,3.0,8.0,West,mobile,0,0,0.0
4797,37.0,2.0,9.0,1.0,Midwest,mobile,0,0,0.0
4798,38.0,5.0,11.0,4.0,Northeast,mobile,1,1,31.64
4799,29.0,5.0,6.0,8.0,nan,desktop,1,0,0.0
4800,25.0,1.0,13.0,5.0,Southeast,mobile,0,1,24.11
4801,22.0,5.0,14.0,5.0,Southeast,mobile,1,0,0.0
4802,57.0,5.0,4.0,6.0,Northeast,desktop,0,0,0.0
4803,27.0,4.0,6.0,6.0,West,mobile,1,0,0.0
4804,53.0,3.0,0.0,2.0,Midwest,desktop,0,1,14.2
4805,22.0,4.0,5.0,1.0,nan,mobile,1,1,23.55
4806,59.0,3.0,11.0,8.0,West,mobile,1,0,0.0
4807,32.0,2.0,12.0,9.0,Southeast,mobile,1,0,0.0
4808,62.0,1.0,10.0,3.0,West,tablet,1,0,0.0
4809,42.0,1.0,6.0,3.0,Southeast,desktop,0,0,0.0
4810,46.0,2.0,4.0,1.0,nan,desktop,0,0,0.0
4811,42.0,4.0,7.0,2.0,Northeast,mobile,1,0,0.0
4812,54.0,5.0,12.0,4.0,Midwest,mobile,0,0,0.0
4813,31.0,2.0,13.0,9.0,nan,desktop,0,0,0.0
4814,43.0,2.0,11.0,10.0,West,desktop,1,1,23.71
4815,32.0,1.0,6.0,10.0,Southeast,mobile,1,0,0.0
4816,55.0,5.0,1.0,4.0,West,tablet,0,0,0.0
4817,58.0,1.0,11.0,1.0,Northeast,tablet,0,0,0.0
4818,45.0,3.0,7.0,11.0,Northeast,mobile,1,0,0.0
4819,48.0,1.0,0.0,0.0,Midwest,mobile,0,0,0.0
4820,53.0,5.0,2.0,0.0,nan,tablet,1,0,0.0
